841	0.001051
842	0.001044
843	0.001037
844	0.001030
845	0.001024
846	0.001017
847	0.001010
848	0.001004
849	0.000997
850	0.000991
851	0.000985
852	0.000978
853	0.000972
854	0.000966
855	0.000959
856	0.000953
857	0.000947
858	0.000941
859	0.000935
860	0.000929
861	0.000923
862	0.000917
863	0.000911
864	0.000905
865	0.000899
866	0.000893
867	0.000887
868	0.000882
869	0.000876
870	0.000870
871	0.000865
872	0.000859
873	0.000853
874	0.000848
875	0.000842
876	0.000837
877	0.000832
878	0.000826
879	0.000821
880	0.000815
881	0.000810
882	0.000805
883	0.000800
884	0.000795
885	0.000789
886	0.000784
887	0.000779
888	0.000774
889	0.000769
890	0.000764
891	0.000759
892	0.000754
893	0.000749
894	0.000745
895	0.000740
896	0.000735
897	0.000730
898	0.000725
899	0.000721
900	0.000716
901	0.000711
902	0.000707
903	0.000702
904	0.000698
905	0.000693
906	0.000689
907	0.000684
908	0.000680
909	0.000675
910	0.000671
911	0.000667
912	0.000662
913	0.000658
914	0.000654
915	0.000650
916	0.000645
917	0.000641
918	0.000637
919	0.000633
920	0.000629
921	0.000625
922	0.000621
923	0.000617
924	0.000613
925	0.000609
926	0.000605
927	0.000601
928	0.000597
929	0.000593
930	0.000589
931	0.000585
932	0.000582
933	0.000578
934	0.000574
935	0.000570
936	0.000567
937	0.000563
938	0.000559
939	0.000556
940	0.000552
941	0.000549
942	0.000545
943	0.000542
944	0.000538
945	0.000535
946	0.000531
947	0.000528
948	0.000524
949	0.000521
950	0.000518
951	0.000514
952	0.000511
953	0.000508
954	0.000504
955	0.000501
956	0.000498
957	0.000495
958	0.000491
959	0.000488
960	0.000485
961	0.000482
962	0.000479
963	0.000476
964	0.000473
965	0.000469
966	0.000466
967	0.000463
968	0.000460
969	0.000457
970	0.000454
971	0.000452
972	0.000449
973	0.000446
974	0.000443
975	0.000440
976	0.000437
977	0.000434
978	0.000431
979	0.000429
980	0.000426
981	0.000423
982	0.000420
983	0.000418
984	0.000415
985	0.000412
986	0.000410
987	0.000407
988	0.000404
989	0.000402
990	0.000399
991	0.000397
992	0.000394
993	0.000391
994	0.000389
995	0.000386
996	0.000384
997	0.000381
998	0.000379
999	0.000376
